Закупки по;Реестровый номер закупки;Способ определения поставщика (подрядчика, исполнителя), подрядной организации (размещения закупки);Наименование закупки;Предмет электронного аукциона (только для ПП РФ 615);Идентификационный код закупки;Номер лота;Наименование лота;Начальная (максимальная) цена контракта;Валюта;Начальная (максимальная) цена в валюте контракта;Валюта контракта;Классификация по ОКДП;Классификация по ОКПД;Классификация по ОКПД2;Код позиции;Наименование Заказчика;Организация, осуществляющая размещение ;Дата размещения;Дата обновления;Этап закупки;Особенности размещения заказа\ Преимущества (44-ФЗ);Дата начала подачи заявок;Дата окончания подачи заявок;Дата проведения электронного аукциона
223-ФЗ;№32009231207;Прочие;Заправка баллонов системы пожаротушения ЦОД;;;1;Заправка баллонов системы пожаротушения ЦОД;1648404.11;RUB;;;;;62.02.30: Услуги по технической поддержке информационных технологий;62.02.30: Услуги по технической поддержке информационных технологий;"ПУБЛИЧНОЕ АКЦИОНЕРНОЕ ОБЩЕСТВО ""АКЦИОНЕРНАЯ НЕФТЯНАЯ КОМПАНИЯ ""БАШНЕФТЬ""";;10.06.2020;10.06.2020;Работа комиссии;;10.06.2020;25.06.2020;
223-ФЗ;№32009228757;Прочие;Поставка программы SCADA и выполнение работ по приведению программного обеспечения, алгоритма работы АСУ ТП объекта СПХР СПГ п. Староуткинск для нужд ГУП СО «Газовые сети»;;;1;Поставка программы SCADA и выполнение работ по приведению программного обеспечения, алгоритма работы АСУ ТП объекта СПХР СПГ п. Староуткинск для нужд ГУП СО «Газовые сети»;2560500.00;RUB;;;;;"62: Продукты программные и услуги по разработке программного обеспечения; консультационные и аналогичные услуги в области информационных технологий";"62: Продукты программные и услуги по разработке программного обеспечения; консультационные и аналогичные услуги в области информационных технологий";"ГОСУДАРСТВЕННОЕ УНИТАРНОЕ ПРЕДПРИЯТИЕ СВЕРДЛОВСКОЙ ОБЛАСТИ ""ГАЗОВЫЕ СЕТИ""";;10.06.2020;10.06.2020;Работа комиссии;;10.06.2020;18.06.2020;
223-ФЗ;№32009227502;Прочие;2301-2020-02143 Оказание услуги по ТП ПО Oracle;;;1;2301-2020-02143 Оказание услуги по ТП ПО Oracle;388167.79;USD;;;;;62.02.30: Услуги по технической поддержке информационных технологий;62.02.30: Услуги по технической поддержке информационных технологий;"ПУБЛИЧНОЕ АКЦИОНЕРНОЕ ОБЩЕСТВО ""АВИАЦИОННАЯ ХОЛДИНГОВАЯ КОМПАНИЯ ""СУХОЙ""";;09.06.2020;09.06.2020;Работа комиссии;;09.06.2020;26.06.2020;
223-ФЗ;№32009154592;Прочие;"Регламентированное техническое обслуживание ПТК ""Овация"", обновление программного обеспечения для нужд СП ""ТЭЦ Восточная""";;;1;"Регламентированное техническое обслуживание ПТК """"Овация"""", обновление программного обеспечения для нужд СП """"ТЭЦ Восточная""""";4403000.00;RUB;;;;;62.03: Услуги по управлению компьютерным оборудованием;62.03: Услуги по управлению компьютерным оборудованием;"АКЦИОНЕРНОЕ ОБЩЕСТВО ""ДАЛЬНЕВОСТОЧНАЯ ГЕНЕРИРУЮЩАЯ КОМПАНИЯ""";;15.05.2020;05.06.2020;Работа комиссии;;15.05.2020;22.06.2020;
223-ФЗ;№32009194088;Прочие;"2200-L05-К-Y05-01416-2020 «4356-ТДВ.24-У-2020 ""Сопровождение ИС ""Паспорта на ЛЧ, ПП, РП, НПС""»";;;1;"2200-L05-К-Y05-01416-2020 «4356-ТДВ.24-У-2020 ""Сопровождение ИС ""Паспорта на ЛЧ, ПП, РП, НПС""»";1703779.20;RUB;;;;;62.09.20: Услуги в области информационных технологий и компьютерные услуги прочие, не включенные в другие группировки;62.09.20: Услуги в области информационных технологий и компьютерные услуги прочие, не включенные в другие группировки;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ТРАНСНЕФТЬ - ДАЛЬНИЙ ВОСТОК""";;29.05.2020;29.05.2020;Работа комиссии;;29.05.2020;15.06.2020;
223-ФЗ;№32009150735;Прочие;"2349-2020-01504 Выполнение работ по технической поддержке корпоративного сайта ПАО ""ВАСО""";;;1;"2349-2020-01504 Выполнение работ по технической поддержке корпоративного сайта ПАО ""ВАСО""";114000.00;RUB;;;;;62.09.2: Услуги в области информационных технологий и компьютерные услуги прочие, не включенные в другие группировки;62.09.2: Услуги в области информационных технологий и компьютерные услуги прочие, не включенные в другие группировки;"ПУБЛИЧНОЕ АКЦИОНЕРНОЕ ОБЩЕСТВО ""ВОРОНЕЖСКОЕ АКЦИОНЕРНОЕ САМОЛЕТОСТРОИТЕЛЬНОЕ ОБЩЕСТВО""";;14.05.2020;14.05.2020;Работа комиссии;;14.05.2020;13.05.2020;
44-ФЗ;№0373200082120000189;Открытый конкурс в электронной форме;"Выполнение работ по внедрению Автоматизированной информационной системы ""Процесс согласования проведения работ в технических и охранных зонах ГУП ""Московский метрополитен"" ";;'202770203815077020100102420010000000';;;5803058.24;RUB;;;;;62.01.11.000: Услуги по проектированию и разработке информационных технологий для прикладных задач и тестированию программного обеспечения;62.01.11.000: Услуги по проектированию и разработке информационных технологий для прикладных задач и тестированию программного обеспечения;"ГОСУДАРСТВЕННОЕ УНИТАРНОЕ ПРЕДПРИЯТИЕ ГОРОДА МОСКВЫ ""МОСКОВСКИЙ ОРДЕНА ЛЕНИНА И ОРДЕНА ТРУДОВОГО КРАСНОГО ЗНАМЕНИ МЕТРОПОЛИТЕН ИМЕНИ В.И. ЛЕНИНА""";"ГОСУДАРСТВЕННОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ ГОРОДА МОСКВЫ ""ДИРЕКЦИЯ ТРАНСПОРТНЫХ ЗАКУПОК""";08.04.2020;06.05.2020;Работа комиссии;;08.04.2020;06.05.2020;
223-ФЗ;№32009131535;Прочие;"1706-2020-02782 Поставка программно-аппаратного обеспечения IBM Spectrum Protect Suit для нужд ПАО ""ОДК-УМПО""";;;1;"1706-2020-02782 Поставка программно-аппаратного обеспечения IBM Spectrum Protect Suit для нужд ПАО ""ОДК-УМПО""";6588.70;USD;;;;;62.02.30: Услуги по технической поддержке информационных технологий;62.02.30: Услуги по технической поддержке информационных технологий;"ПУБЛИЧНОЕ АКЦИОНЕРНОЕ ОБЩЕСТВО ""ОДК-УФИМСКОЕ МОТОРОСТРОИТЕЛЬНОЕ ПРОИЗВОДСТВЕННОЕ ОБЪЕДИНЕНИЕ""";;06.05.2020;06.05.2020;Работа комиссии;;06.05.2020;15.05.2020;
223-ФЗ;№32009118561;Аукцион в электронной форме, участниками которого могут являться только субъекты малого и среднего предпринимательства;Оказание услуг по информационному обслуживанию и сопровождению системы ГЛОНАСС/GPS мониторинга автотранспорта Вологодского селекцентра-филиала САУ лесного хозяйства ВО «Вологдалесхоз» ;;;1;Оказание услуг по информационному обслуживанию и сопровождению системы ГЛОНАСС/GPS мониторинга автотранспорта  (Вологодский селекцентр);52000.00;RUB;;;;;62.02.30.000: Услуги по технической поддержке информационных технологий;62.02.30.000: Услуги по технической поддержке информационных технологий;"СПЕЦИАЛИЗИРОВАННОЕ АВТОНОМНОЕ УЧРЕЖДЕНИЕ ЛЕСНОГО ХОЗЯЙСТВА ВОЛОГОДСКОЙ ОБЛАСТИ ""ВОЛОГОДСКОЕ ЛЕСОХОЗЯЙСТВЕННОЕ ОБЪЕДИНЕНИЕ""";;28.04.2020;28.04.2020;Работа комиссии;;28.04.2020;06.05.2020;
223-ФЗ;№32009117787;Запрос котировок в электронной форме, участниками которого могут являться только субъекты малого и среднего предпринимательства;"Право заключения договора на Предоставление неисключительных прав (лицензий) и оказание услуг по абонентскому обслуживанию Системы ""Контур-Экстерн"" и дополнительного Модуля ""Коннектор. Массовые отправки документов в ФНС"" для нужд АО ИК ""АСЭ"". (АСЭ _ИК_ПО_97)";;;1;"Право заключения договора на Предоставление права пользования и оказание услуг технической поддержки программного обеспечения Контур-Экстерн для нужд АО ИК ""АСЭ"" (АСЭ_ИТ_ПО_97) 170_ИТ_ЗК_020";425366.76;RUB;;;;;62.02.30.000: Услуги по технической поддержке информационных технологий;62.02.30.000: Услуги по технической поддержке информационных технологий;"АКЦИОНЕРНОЕ ОБЩЕСТВО ИНЖИНИРИНГОВАЯ КОМПАНИЯ ""АСЭ""";;28.04.2020;28.04.2020;Работа комиссии;;28.04.2020;08.05.2020;
223-ФЗ;№32008878976;Прочие;Конкурс в электронной форме на право заключения договора на оказание услуг Организации конференц-звонков и онлайн-трансляций на корп. сайте для нужд ПАО «РусГидро» (Лот № 4-ЭКСП-ДИТ-2020-ИА);;;1;Организация конференц-звонков и онлайн-трансляций на корп. сайте;2292853.33;RUB;;;;;62.09.20: Услуги в области информационных технологий и компьютерные услуги прочие, не включенные в другие группировки;62.09.20: Услуги в области информационных технологий и компьютерные услуги прочие, не включенные в другие группировки;"ПУБЛИЧНОЕ АКЦИОНЕРНОЕ ОБЩЕСТВО ""ФЕДЕРАЛЬНАЯ ГИДРОГЕНЕРИРУЮЩАЯ КОМПАНИЯ - РУСГИДРО""";;13.02.2020;27.04.2020;Работа комиссии;;13.02.2020;27.03.2020;
223-ФЗ;№32009102951;Прочие;Право заключения договора на внедрение информационно-аналитического массива данных по предупреждению эрозионно-коррозионного износа для энергоблока №1;;;1;Право заключения договора на внедрение информационно-аналитического массива данных по предупреждению эрозионно-коррозионного износа для энергоблока №1;1545193.73;RUB;;;;;62.09.20.190: Услуги по технической поддержке в области информационных технологий прочие, не включенные в другие группировки;62.09.20.190: Услуги по технической поддержке в области информационных технологий прочие, не включенные в другие группировки;"АКЦИОНЕРНОЕ ОБЩЕСТВО ""РОССИЙСКИЙ КОНЦЕРН ПО ПРОИЗВОДСТВУ ЭЛЕКТРИЧЕСКОЙ И ТЕПЛОВОЙ ЭНЕРГИИ НА АТОМНЫХ СТАНЦИЯХ""";;23.04.2020;23.04.2020;Работа комиссии;;23.04.2020;08.05.2020;
223-ФЗ;№32009079801;Прочие;Услуги по сопровождению (технической поддержке) ПЭВМ и Новых Версий ПЭВМ «Серчинформ»;;;1;Предоставление права использования новых версий программ для ЭВМ (сублицензии) и оказании услугпо сопровождению (технической поддержке);629999.00;RUB;;;;;62.09: Услуги в области информационных технологий прочие и компьютерные услуги;62.09: Услуги в области информационных технологий прочие и компьютерные услуги;ИРКУТСКОЕ ПУБЛИЧНОЕ АКЦИОНЕРНОЕ ОБЩЕСТВО ЭНЕРГЕТИКИ И ЭЛЕКТРИФИКАЦИИ;;15.04.2020;15.04.2020;Работа комиссии;;15.04.2020;27.04.2020;
223-ФЗ;№32009053107;Запрос котировок в электронной форме, участниками которого могут являться только субъекты малого и среднего предпринимательства;Выполнение работ по плановому техническому обслуживанию, аварийно-восстановительных работ и ремонтно-восстановительных работ на объектах связи ПАО «МегаФон» на территории Приморского края в 2020 году;;;1;Выполнение работ по плановому техническому обслуживанию, аварийно-восстановительных работ и ремонтно-восстановительных работ на объектах связи ПАО «МегаФон»;2492280.00;RUB;;;;;62.09.20.110: Услуги по восстановлению данных и поддержке повседневных компьютеризованных работ в случае чрезвычайного происшествия, такого как пожар или наводнение;62.09.20.110: Услуги по восстановлению данных и поддержке повседневных компьютеризованных работ в случае чрезвычайного происшествия, такого как пожар или наводнение;"ПУБЛИЧНОЕ АКЦИОНЕРНОЕ ОБЩЕСТВО ""РОСТЕЛЕКОМ""";;01.04.2020;01.04.2020;Работа комиссии;;01.04.2020;10.04.2020;
223-ФЗ;№32009026736;Конкурс в электронной форме, участниками которого могут являться только субъекты малого и среднего предпринимательства;1700-G05-К-Y05-01687-2020 «789-ОИТ-2020 Стандартная техническая поддержка программного обеспечения Oracle»;;;1;1700-G05-К-Y05-01687-2020 «789-ОИТ-2020 Стандартная техническая поддержка программного обеспечения Oracle»;2203098.05;RUB;;;;;62.02.30: Услуги по технической поддержке информационных технологий;62.02.30: Услуги по технической поддержке информационных технологий;"АКЦИОНЕРНОЕ ОБЩЕСТВО ""ТРАНСНЕФТЬ -ВЕРХНЯЯ ВОЛГА""";;24.03.2020;27.03.2020;Работа комиссии;;24.03.2020;09.04.2020;
223-ФЗ;№32009029445;Запрос котировок в электронной форме, участниками которого могут являться только субъекты малого и среднего предпринимательства;Оказание услуг по информационно-технологическому сопровождению программных продуктов «1С: Бухгалтерия государственного учреждения» и «1С: Зарплата и кадры бюджетного учреждения» для нужд «ПермНИРО»;;;1;"Услуги по информационно-технологическому сопровождению программного обеспечения ""1С"" для нужд ""ПермНИРО""";26826.00;RUB;;;;;62.09.20.190: Услуги по технической поддержке в области информационных технологий прочие, не включенные в другие группировки;62.09.20.190: Услуги по технической поддержке в области информационных технологий прочие, не включенные в другие группировки;"ФЕДЕРАЛЬНОЕ ГОСУДАРСТВЕННОЕ БЮДЖЕТНОЕ НАУЧНОЕ УЧРЕЖДЕНИЕ ""ВСЕРОССИЙСКИЙ НАУЧНО-ИССЛЕДОВАТЕЛЬСКИЙ ИНСТИТУТ РЫБНОГО ХОЗЯЙСТВА И ОКЕАНОГРАФИИ""";;25.03.2020;25.03.2020;Работа комиссии;;25.03.2020;01.04.2020;
223-ФЗ;№32008983417;Конкурс в электронной форме, участниками которого могут являться только субъекты малого и среднего предпринимательства;Открытый конкурс на право заключения договора на оказание услуг  по ремонту оборудования производства «ELSIS» для МРФ «Центр» ПАО «Ростелеком».;;;1;Оказание услуг по ремонту оборудования производства «ELSIS»;70000000.00;RUB;;;;;62.09.20: Услуги в области информационных технологий и компьютерные услуги прочие, не включенные в другие группировки;62.09.20: Услуги в области информационных технологий и компьютерные услуги прочие, не включенные в другие группировки;"ПУБЛИЧНОЕ АКЦИОНЕРНОЕ ОБЩЕСТВО ""РОСТЕЛЕКОМ""";;13.03.2020;13.03.2020;Работа комиссии;;13.03.2020;30.03.2020;
223-ФЗ;№32008976285;Прочие;"Оказание услуг по сопровождению Справочной правовой системы ""Консультант Плюс""";;;1;"Оказание услуг по сопровождению Справочной правовой системы ""Консультант Плюс""";278568.00;RUB;;;;;62.02.30.000: Услуги по технической поддержке информационных технологий;62.02.30.000: Услуги по технической поддержке информационных технологий;"АКЦИОНЕРНОЕ ОБЩЕСТВО ""НАРОДНЫЙ БАНК ТУВЫ""";;12.03.2020;12.03.2020;Работа комиссии;;12.03.2020;19.03.2020;
223-ФЗ;№32008952418;Закупка у единственного поставщика (подрядчика, исполнителя);Информационно-техническое сопровождение;;;1;Информационно-техническое сопровождение;501560.64;RUB;;;;;"62: Продукты программные и услуги по разработке программного обеспечения; консультационные и аналогичные услуги в области информационных технологий";"62: Продукты программные и услуги по разработке программного обеспечения; консультационные и аналогичные услуги в области информационных технологий";"АКЦИОНЕРНОЕ ОБЩЕСТВО ""КУРГАНИНСКРАЙГАЗ""";;04.03.2020;04.03.2020;Работа комиссии;;04.03.2020;;
223-ФЗ;№32008952253;Прочие;Оказание услуг передачи базы данных на материальном носителе и предоставление прав на его использование;;;1;Оказание услуг передачи базы данных на материальном носителе и предоставление прав на его использование;807417.00;RUB;;;;;62.09.20.190: Услуги по технической поддержке в области информационных технологий прочие, не включенные в другие группировки;62.09.20.190: Услуги по технической поддержке в области информационных технологий прочие, не включенные в другие группировки;"ОРДЕНА ТРУДОВОГО КРАСНОГО ЗНАМЕНИ ФЕДЕРАЛЬНОЕ ГОСУДАРСТВЕННОЕ УНИТАРНОЕ ПРЕДПРИЯТИЕ ""РОССИЙСКИЕ СЕТИ ВЕЩАНИЯ И ОПОВЕЩЕНИЯ""";;04.03.2020;04.03.2020;Работа комиссии;;04.03.2020;04.03.2020;
223-ФЗ;№32008928293;Прочие;1400-D05-К-Y05-00809-2020 «ДР-20.03-15.0123 Поставка сертификата, ключа активации сервиса технической поддержки средств защиты информации»;;;1;1400-D05-К-Y05-00809-2020 «ДР-20.03-15.0123 Поставка сертификата, ключа активации сервиса технической поддержки средств защиты информации»;4995335.14;RUB;;;;;62.09.20.190: Услуги по технической поддержке в области информационных технологий прочие, не включенные в другие группировки;62.09.20.190: Услуги по технической поддержке в области информационных технологий прочие, не включенные в другие группировки;"АКЦИОНЕРНОЕ ОБЩЕСТВО ""ТРАНСНЕФТЬ - ДРУЖБА""";;27.02.2020;27.02.2020;Работа комиссии;;27.02.2020;17.03.2020;
223-ФЗ;№32008926617;Прочие;Предоставление неисключительного права использования и оказание услуг по технической поддержки программного обеспечения Многофункциональный редактор видеокадров МФР;;;1;Предоставление неисключительного права использования и оказание услуг по технической поддержки программного обеспечения Многофункциональный редактор видеокадров МФР;1900000.00;RUB;;;;;62.02.30.000: Услуги по технической поддержке информационных технологий;62.02.30.000: Услуги по технической поддержке информационных технологий;"АКЦИОНЕРНОЕ ОБЩЕСТВО ""НАУЧНО-ИССЛЕДОВАТЕЛЬСКИЙ И ПРОЕКТНО-КОНСТРУКТОРСКИЙ ИНСТИТУТ ЭНЕРГЕТИЧЕСКИХ ТЕХНОЛОГИЙ ""АТОМПРОЕКТ""";;27.02.2020;27.02.2020;Подача заявок;;27.02.2020;;
223-ФЗ;№32008925509;Прочие;услуги по внедрению программ и обеспечению доступа к электронному документообороту;;;1;Услуги по внедрению программ и обеспечению доступа к электронному документообороту;198000.00;RUB;;;;;62.03: Услуги по управлению компьютерным оборудованием;62.03: Услуги по управлению компьютерным оборудованием;"ФЕДЕРАЛЬНОЕ ГОСУДАРСТВЕННОЕ БЮДЖЕТНОЕ УЧРЕЖДЕНИЕ ""РОССИЙСКИЙ СЕЛЬСКОХОЗЯЙСТВЕННЫЙ ЦЕНТР""";;27.02.2020;27.02.2020;Работа комиссии;;27.02.2020;28.02.2020;
223-ФЗ;№31908709346;Прочие;"Сопровождение системы 1С для нужд ООО ""Газпром недра"" 0057282";;;1;"Сопровождение системы 1С для нужд ООО ""Газпром недра"" ";11900400.00;RUB;;;;;62.02.30.000: Услуги по технической поддержке информационных технологий;62.02.30.000: Услуги по технической поддержке информационных технологий;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ГАЗПРОМ НЕДРА""";;24.12.2019;20.02.2020;Работа комиссии;;24.12.2019;16.01.2020;
44-ФЗ;№0328300032820000016;Запрос котировок в электронной форме;"Приобретение программного обеспечения ПК ""Гранд-Смета""";;'203330200863633280100100360016201244';;;38266.67;RUB;;;;;62.01.29.000: Оригиналы программного обеспечения прочие;62.01.29.000: Оригиналы программного обеспечения прочие;АДМИНИСТРАЦИЯ ГОРОДА ВЛАДИМИРА;УПРАВЛЕНИЕ МУНИЦИПАЛЬНОГО ЗАКАЗА АДМИНИСТРАЦИИ ГОРОДА ВЛАДИМИРА;31.01.2020;19.02.2020;Работа комиссии;;31.01.2020;18.02.2020;
223-ФЗ;№32008900633;Прочие;Открытый аукцион в электронной форме № 467/ОАЭ-ТИ/20 на право заключения договора предоставления сертификата на техническую поддержку программного обеспечения;;;1;На право заключения договора предоставления сертификата на техническую поддержку программного обеспечения;71096475.91;RUB;;;;;62.09.20.190: Услуги по технической поддержке в области информационных технологий прочие, не включенные в другие группировки;62.09.20.190: Услуги по технической поддержке в области информационных технологий прочие, не включенные в другие группировки;"ОТКРЫТОЕ АКЦИОНЕРНОЕ ОБЩЕСТВО ""РОССИЙСКИЕ ЖЕЛЕЗНЫЕ ДОРОГИ""";;19.02.2020;19.02.2020;Работа комиссии;;19.02.2020;11.03.2020;
223-ФЗ;№32008895273;Закупка у единственного поставщика (подрядчика, исполнителя);Закупка № 8/ЕИ-ТИ/20 у единственного исполнителя на предоставление сертификата на техническую поддержку программного обеспечения  АИС «K-Point»  ;;;1;Предоставление сертификата на техническую поддержку программного обеспечения АИС «K-Point»;5040000.00;RUB;;;;;62.09.20.190: Услуги по технической поддержке в области информационных технологий прочие, не включенные в другие группировки;62.09.20.190: Услуги по технической поддержке в области информационных технологий прочие, не включенные в другие группировки;"ОТКРЫТОЕ АКЦИОНЕРНОЕ ОБЩЕСТВО ""РОССИЙСКИЕ ЖЕЛЕЗНЫЕ ДОРОГИ""";;18.02.2020;18.02.2020;Работа комиссии;;18.02.2020;;
223-ФЗ;№32008895177;Закупка у единственного поставщика (подрядчика, исполнителя);Закупка № 7/ЕИ-ТИ/20 у единственного исполнителя на предоставление сертификата на техническую поддержку программного обеспечения «Модуль «Автоматизации закупочной деятельности дочерних обществ» (АЗДДО)» ;;;1;"Предоставление сертификата на техническую поддержку программного обеспечения ""Модуль ""Автоматизации закупочной деятельности дочерних обществ"" (АЗДДО)""";24391872.00;RUB;;;;;62.09.20.190: Услуги по технической поддержке в области информационных технологий прочие, не включенные в другие группировки;62.09.20.190: Услуги по технической поддержке в области информационных технологий прочие, не включенные в другие группировки;"ОТКРЫТОЕ АКЦИОНЕРНОЕ ОБЩЕСТВО ""РОССИЙСКИЕ ЖЕЛЕЗНЫЕ ДОРОГИ""";;18.02.2020;18.02.2020;Работа комиссии;;18.02.2020;;
223-ФЗ;№32008866531;Закупка у единственного поставщика (подрядчика, исполнителя);Услуги по техническому обслуживанию контрольно-кассовых машин;;;1;Услуги по техническому обслуживанию контрольно-кассовых машин;1600000.00;RUB;;;;;62.02.30.000: Услуги по технической поддержке информационных технологий;62.02.30.000: Услуги по технической поддержке информационных технологий;"АКЦИОНЕРНОЕ ОБЩЕСТВО ""ИВАНОВСКАЯ ГОРОДСКАЯ ТЕПЛОСБЫТОВАЯ КОМПАНИЯ""";;11.02.2020;11.02.2020;Работа комиссии;;11.02.2020;;
223-ФЗ;№32008841538;Запрос котировок в электронной форме, участниками которого могут являться только субъекты малого и среднего предпринимательства;Запрос котировок в электронной форме № ЗКЭФ5_2/20-ГО на право заключения договора на оказание услуг по выпуску подписанного сертификата HOST-Certificate RKL Cryptera для нужд АО «Россельхозбанк».;;;1;Оказание услуг по выпуску подписанного сертификата  HOST-Certificate RKL Cryptera для нужд АО «Россельхозбанк» ;9800.00;USD;;;;;62.09.20: Услуги в области информационных технологий и компьютерные услуги прочие, не включенные в другие группировки;62.09.20: Услуги в области информационных технологий и компьютерные услуги прочие, не включенные в другие группировки;"АКЦИОНЕРНОЕ ОБЩЕСТВО ""РОССИЙСКИЙ СЕЛЬСКОХОЗЯЙСТВЕННЫЙ БАНК""";;04.02.2020;04.02.2020;Работа комиссии;;04.02.2020;11.02.2020;
223-ФЗ;№32008811237;Запрос котировок в электронной форме, участниками которого могут являться только субъекты малого и среднего предпринимательства;Приобретение лицензий и сертификатов технической поддержки BPM Online;;;1;Приобретение лицензий и сертификатов технической поддержки BPM Online;1416012.32;RUB;;;;;62.02.30: Услуги по технической поддержке информационных технологий;62.02.30: Услуги по технической поддержке информационных технологий;"ПУБЛИЧНОЕ АКЦИОНЕРНОЕ ОБЩЕСТВО БАНК ""ВОЗРОЖДЕНИЕ""";;28.01.2020;28.01.2020;Работа комиссии;;28.01.2020;05.02.2020;
44-ФЗ;№0175300037420000001;Электронный аукцион;"Оказание услуг по информационному сопровождению по системам ""Консультант Плюс"" онлайн версия в сети Интернет";;'203910301554191030100100070016201000';;;206960.00;RUB;;;;;62.01.29.000: Оригиналы программного обеспечения прочие;62.01.29.000: Оригиналы программного обеспечения прочие;ДЕПАРТАМЕНТ СОЦИАЛЬНОЙ ПОЛИТИКИ АДМИНИСТРАЦИИ ГОРОДА ЯЛТА РЕСПУБЛИКИ КРЫМ;ДЕПАРТАМЕНТ СОЦИАЛЬНОЙ ПОЛИТИКИ АДМИНИСТРАЦИИ ГОРОДА ЯЛТА РЕСПУБЛИКИ КРЫМ;28.01.2020;28.01.2020;Работа комиссии;Субъектам малого предпринимательства, социально ориентированным некоммерческим организациям;28.01.2020;05.02.2020;
223-ФЗ;№32008805118;Закупка у единственного поставщика (подрядчика, исполнителя);проведение работ по аттестации объекта информатизации на соответствие требованиям безопасности конфиденциальной информации с установками средств защиты;;;1;Услуги по аттестации объектов информатизации (АРМ) на ПЭВМ на соответствие специальным требованиям и рекомендациям по защите информации ;210000.00;RUB;;;;;62.09.20: Услуги в области информационных технологий и компьютерные услуги прочие, не включенные в другие группировки;62.09.20: Услуги в области информационных технологий и компьютерные услуги прочие, не включенные в другие группировки;"ОБЛАСТНОЕ ГОСУДАРСТВЕННОЕ АВТОНОМНОЕ УЧРЕЖДЕНИЕ ""СМОЛЕНСКИЙ РЕГИОНАЛЬНЫЙ ЦЕНТР ОЦЕНКИ КАЧЕСТВА ОБРАЗОВАНИЯ""";;27.01.2020;27.01.2020;Работа комиссии;;27.01.2020;;
223-ФЗ;№32008800374;Конкурс в электронной форме, участниками которого могут являться только субъекты малого и среднего предпринимательства;0001-208-К-Y05-02911-2020 «Стандартная техническая поддержка ПО Oracle»;;;1;0001-208-К-Y05-02911-2020 «Стандартная техническая поддержка ПО Oracle»;10560535.34;RUB;;;;;;;;"ПУБЛИЧНОЕ АКЦИОНЕРНОЕ ОБЩЕСТВО ""ТРАНСНЕФТЬ""";24.01.2020;24.01.2020;Работа комиссии;;24.01.2020;03.02.2020;
223-ФЗ;№32008792809;Запрос котировок в электронной форме, участниками которого могут являться только субъекты малого и среднего предпринимательства;Оказание услуг технической поддержки имеющегося у Заказчика оборудования IBM (серверов);;;1;Оказание услуг технической поддержки имеющегося у Заказчика оборудования IBM (серверов);359621.50;RUB;;;;;62.09.20.190: Услуги по технической поддержке в области информационных технологий прочие, не включенные в другие группировки;62.09.20.190: Услуги по технической поддержке в области информационных технологий прочие, не включенные в другие группировки;"ОРДЕНА ТРУДОВОГО КРАСНОГО ЗНАМЕНИ ФЕДЕРАЛЬНОЕ ГОСУДАРСТВЕННОЕ УНИТАРНОЕ ПРЕДПРИЯТИЕ ""РОССИЙСКИЕ СЕТИ ВЕЩАНИЯ И ОПОВЕЩЕНИЯ""";;23.01.2020;23.01.2020;Работа комиссии;;23.01.2020;30.01.2020;
223-ФЗ;№32008790876;Аукцион в электронной форме, участниками которого могут являться только субъекты малого и среднего предпринимательства;Открытый аукцион среди субъектов малого и среднего предпринимательства в электронной форме № 48/ОАЭ-ДОСС/20 на право заключения договора на оказание услуг по информационному сопровождению базы данных учета приборов безопасности «ЛАБРИС».;;;1;На право заключения договора на оказание услуг по информационному сопровождению базы данных учета приборов безопасности «ЛАБРИС».;1673376.00;RUB;;;;;62.09.20.190: Услуги по технической поддержке в области информационных технологий прочие, не включенные в другие группировки;62.09.20.190: Услуги по технической поддержке в области информационных технологий прочие, не включенные в другие группировки;"ОТКРЫТОЕ АКЦИОНЕРНОЕ ОБЩЕСТВО ""РОССИЙСКИЕ ЖЕЛЕЗНЫЕ ДОРОГИ""";;22.01.2020;22.01.2020;Работа комиссии;;22.01.2020;03.02.2020;
223-ФЗ;№32008790490;Запрос котировок в электронной форме, участниками которого могут являться только субъекты малого и среднего предпринимательства;Оказание услуг технической поддержки системы хранения данных (СХД) IBM StorWize V3700;;;1;Оказание услуг технической поддержки системы хранения данных (СХД) IBM StorWize V3700;209213.58;RUB;;;;;62.09.20.190: Услуги по технической поддержке в области информационных технологий прочие, не включенные в другие группировки;62.09.20.190: Услуги по технической поддержке в области информационных технологий прочие, не включенные в другие группировки;"ОРДЕНА ТРУДОВОГО КРАСНОГО ЗНАМЕНИ ФЕДЕРАЛЬНОЕ ГОСУДАРСТВЕННОЕ УНИТАРНОЕ ПРЕДПРИЯТИЕ ""РОССИЙСКИЕ СЕТИ ВЕЩАНИЯ И ОПОВЕЩЕНИЯ""";;22.01.2020;22.01.2020;Работа комиссии;;22.01.2020;29.01.2020;
